av_id,glottocode,iso639p3,name,parent_av_id,family,macroarea,latitude,longitude,in_glottolog,notes
sit-lamkang,lamk1238,lmk,Lamkang,,Sino-Tibetan,Eurasia,24.1523,94.2706,true,
sit-lanping,lanp1241,,Lanping,,Sino-Tibetan,Eurasia,26.5158555,99.2581092,true,
sit-lanzhou-mandarin,lanz1234,,Lanzhou Mandarin,,Sino-Tibetan,Eurasia,36.080515,103.838425,true,
sit-lashi,lash1243,lsi,Lashi,,Sino-Tibetan,Eurasia,26.0992,98.5481,true,
sit-lasumpatte,lasu1234,,Lasumpatte,,Sino-Tibetan,Eurasia,26.9527787,92.965784,true,
sit-lautu,laut1236,clt,Lautu,,Sino-Tibetan,Eurasia,22.2009,93.4448,true,
sit-lavu-yongsheng-talu,talu1238,yta,Lavu-Yongsheng-Talu,,Sino-Tibetan,Eurasia,26.4,101.0,true,
sit-lawng-hsu,lawn1238,,Lawng Hsu,,Sino-Tibetan,Eurasia,24.942535,99.8338,true,
sit-lawu,lawu1238,lwu,Lawu,,Sino-Tibetan,Eurasia,24.133878,101.498795,true,
sit-leh-ladakhi,lada1244,lbj,Leh Ladakhi,,Sino-Tibetan,Eurasia,34.14649,77.56261,true,
sit-lepcha,lepc1244,lep,Lepcha,,Sino-Tibetan,Eurasia,27.0869,88.5726,true,
sit-lhasa-tibetan,utsa1239,,Lhasa Tibetan,,Sino-Tibetan,Eurasia,28.3681,90.1872,true,
sit-lhomi,lhom1239,lhm,Lhomi,,Sino-Tibetan,Eurasia,27.5948,87.7161,true,
sit-liangmai-naga,lian1251,njn,Liangmai Naga,,Sino-Tibetan,Eurasia,25.16,93.542,true,
sit-lichiang,lich1241,,Lichiang,,Sino-Tibetan,Eurasia,27.5,100.0,true,
sit-limbu,limb1266,lif,Limbu,,Sino-Tibetan,Eurasia,27.2703,87.8859,true,
sit-limi,limi1243,ylm,Limi,,Sino-Tibetan,Eurasia,24.469,100.073,true,
sit-lipo,lipo1242,lpo,Lipo,,Sino-Tibetan,Eurasia,25.226,101.302,true,
sit-lisu,lisu1250,lis,Lisu,,Sino-Tibetan,Eurasia,26.91,98.94,true,
sit-lixian,lixi1238,,Lixian,,Sino-Tibetan,Eurasia,31.590536,102.660664,true,
sit-lohorung,nort2727,lbr,Lohorung,,Sino-Tibetan,Eurasia,27.5102,87.2157,true,
sit-lolo-burmese,lolo1265,,Lolo-Burmese,,Sino-Tibetan,,,,false,
sit-loloish,lolo1267,,Loloish,,Sino-Tibetan,,,,false,
sit-lolopo,lolo1259,ycl,Lolopo,,Sino-Tibetan,Eurasia,25.50051,101.30185,true,
sit-longchuan-achang,acha1249,acn,Longchuan Achang,,Sino-Tibetan,Eurasia,24.3479,97.7438,true,
sit-longxi-qiang,long1374,,Longxi Qiang,,Sino-Tibetan,Eurasia,31.5392,103.384,true,
sit-lotha-naga,loth1237,njh,Lotha Naga,,Sino-Tibetan,Eurasia,26.01396,94.04355,true,
sit-loudi,loud1234,,Loudi,,Sino-Tibetan,Eurasia,27.733333,111.9281883,true,
sit-lowa,lowa1242,loy,Lowa,,Sino-Tibetan,Eurasia,29.0324,83.8959,true,
sit-luquan-naso,luqu1238,,Luquan Naso,,Sino-Tibetan,Eurasia,25.48,102.48,true,
sit-maang,maan1239,,Maang,,Sino-Tibetan,Eurasia,23.555104,105.70091,true,
sit-maerkang,maer1238,,Maerkang,,Sino-Tibetan,Eurasia,31.590536,102.660664,true,
sit-magar,maga1261,,Magar,,Sino-Tibetan,,,,false,
sit-manange,mana1288,nmm,Manange,,Sino-Tibetan,Eurasia,28.6416,84.0515,true,
sit-mandalay-yangon,mand1476,,Mandalay-Yangon,,Sino-Tibetan,Eurasia,20.7926,93.9665,true,
sit-mandarin-chinese,mand1415,cmn,Mandarin Chinese,,Sino-Tibetan,Eurasia,40.0209,116.228,true,
sit-manipuri,mani1292,mni,Manipuri,,Sino-Tibetan,Eurasia,24.4409,93.3426,true,
sit-mantsi,mant1265,nty,Mantsi,,Sino-Tibetan,Eurasia,23.1829,105.405,true,
sit-manumanaw-karen,manu1255,kxf,Manumanaw Karen,,Sino-Tibetan,Eurasia,19.165,96.9531,true,
sit-mao-naga,maon1238,nbi,Mao Naga,,Sino-Tibetan,Eurasia,25.3836,94.0035,true,
sit-mara,mara1382,mrh,Mara,,Sino-Tibetan,Eurasia,22.1138,93.0387,true,
sit-maram-naga,mara1379,nma,Maram Naga,,Sino-Tibetan,Eurasia,25.4378,94.2205,true,
sit-maring-naga,mari1416,nng,Maring Naga,,Sino-Tibetan,Eurasia,24.2854,94.0723,true,
sit-marma,marm1234,rmz,Marma,,Sino-Tibetan,Eurasia,22.759948,92.210748,true,
sit-maru,maru1249,mhx,Maru,,Sino-Tibetan,Eurasia,24.942535,99.8338,true,
sit-meixian,yuet1238,,Meixian,,Sino-Tibetan,Eurasia,24.3522958,115.8903375,true,
sit-mianchi-qiang,mian1253,,Mianchi Qiang,,Sino-Tibetan,Eurasia,31.5392,103.384,true,
sit-middle-chinese,midd1344,ltc,Middle Chinese,,Sino-Tibetan,Eurasia,34.27,108.9,true,
sit-miji,miji1239,,Miji,,Sino-Tibetan,Eurasia,,,false,
sit-min-bei-chinese,minb1236,mnp,Min Bei Chinese,,Sino-Tibetan,Eurasia,27.05,118.32,true,
sit-min-bei-chinese-2,minb1244,,Min Bei Chinese,,Sino-Tibetan,,,,false,
sit-min-dong-chinese,mind1253,cdo,Min Dong Chinese,,Sino-Tibetan,Eurasia,26.0,119.5,true,
sit-min-nan-chinese,minn1241,nan,Min Nan Chinese,,Sino-Tibetan,Eurasia,24.5,118.17,true,
sit-min-zhong-chinese,minz1235,czo,Min Zhong Chinese,,Sino-Tibetan,Eurasia,26.0686,117.376,true,
sit-mising-padam-miri-minyong,misi1242,mrg,Mising-Padam-Miri-Minyong,,Sino-Tibetan,Eurasia,27.418,94.69,true,
sit-mizo,lush1249,lus,Mizo,,Sino-Tibetan,Eurasia,22.6138,92.6247,true,
sit-mon-india,monn1253,,Mon (India),,Sino-Tibetan,Eurasia,26.6823,95.0598,true,
sit-mondzi,mond1267,,Mondzi,,Sino-Tibetan,Eurasia,23.446095,105.416304,true,
sit-mongsen,mong1332,,Mongsen,,Sino-Tibetan,Eurasia,26.3241,94.3824,true,
sit-monsang-naga,mons1234,nmh,Monsang Naga,,Sino-Tibetan,Eurasia,24.5322,94.2164,true,
sit-mpi,mpii1239,mpz,Mpi,,Sino-Tibetan,Eurasia,18.1717,100.21,true,
sit-mro-chin,mroc1235,cmr,Mro Chin,,Sino-Tibetan,Eurasia,19.71,93.995,true,
sit-mru,mruu1242,mro,Mru,,Sino-Tibetan,Eurasia,21.472,92.318,true,
sit-muishaung,mosa1240,,Muishaung,,Sino-Tibetan,Eurasia,27.0964,95.9001,true,
sit-mun-chin,munc1235,mwq,Mün Chin,,Sino-Tibetan,Eurasia,20.289,94.3929,true,
sit-muya,muya1239,,Muya,,Sino-Tibetan,Eurasia,,,false,
sit-mzieme-naga,mzie1235,nme,Mzieme Naga,,Sino-Tibetan,Eurasia,25.4779,93.71,true,
sit-na-lahu,naaa1244,,Na (Lahu),,Sino-Tibetan,Eurasia,21.2701,100.214,true,
sit-nachering,nach1240,ncd,Nachering,,Sino-Tibetan,Eurasia,27.4202,86.7001,true,
sit-naish,nais1236,,Naish,,Sino-Tibetan,,,,false,
sit-namphri,namp1239,,Namphri,,Sino-Tibetan,Eurasia,27.1929556,92.4713002,true,
sit-namuyi,namu1246,nmy,Namuyi,,Sino-Tibetan,Eurasia,28.5909,101.898,true,
sit-nanchang,nanc1254,,Nanchang,,Sino-Tibetan,Eurasia,28.706609,115.857468,true,
sit-nanhua-lolopho,nanh1240,,Nanhua Lolopho,,Sino-Tibetan,Eurasia,25.50051,101.30185,true,
sit-nanjing-mandarin,nanj1234,,Nanjing Mandarin,,Sino-Tibetan,Eurasia,32.0989607,118.4575646,true,
sit-nanning-pinghua,nann1239,,Nanning Pinghua,,Sino-Tibetan,Eurasia,22.848716,108.366165,true,
sit-nar-phu,narp1239,npa,Nar Phu,,Sino-Tibetan,Eurasia,28.76714,84.22852,true,
sit-narua,yong1270,nru,Narua,,Sino-Tibetan,Eurasia,27.8,100.9,true,
sit-naxi,naxi1245,nxq,Naxi,,Sino-Tibetan,Eurasia,27.5,100.0,true,
sit-nesu,nesu1235,,Nesu,,Sino-Tibetan,,,,false,
sit-nga-la,ngal1291,hlt,Nga La,,Sino-Tibetan,Eurasia,23.312,92.83,true,
sit-nisi-china,nisi1238,yso,Nisi (China),,Sino-Tibetan,Eurasia,23.418,104.85,true,
sit-nisoid,niso1234,,Nisoid,,Sino-Tibetan,,,,false,
sit-nisu,nisu1238,,Nisu,,Sino-Tibetan,,,,false,
sit-nisu-nyisu,nisu1237,,Nisu-Nyisu,,Sino-Tibetan,,,,false,
sit-nocte-naga,noct1238,njb,Nocte Naga,,Sino-Tibetan,Eurasia,27.152,95.3903,true,
sit-northern-bai,nort2724,bfc,Northern Bai,,Sino-Tibetan,Eurasia,26.925,99.656,true,
sit-northern-gyalrong,jiar1240,,Northern Gyalrong,,Sino-Tibetan,Eurasia,,,false,
sit-northern-jinghpaw,sing1264,sgp,Northern Jinghpaw,,Sino-Tibetan,Eurasia,27.296,95.606,true,
sit-northern-lisu,nort3298,,Northern Lisu,,Sino-Tibetan,Eurasia,26.91,98.94,true,
sit-northern-pa-o,nort2705,,Northern Pa'o,,Sino-Tibetan,Eurasia,20.211,97.5969,true,
sit-northern-pumi,nort2723,pmi,Northern Pumi,,Sino-Tibetan,Eurasia,28.6626,101.305,true,
sit-northern-qiang,nort2722,cng,Northern Qiang,,Sino-Tibetan,Eurasia,32.2766,103.192,true,
sit-northern-rengma-naga,nort2725,nnl,Northern Rengma Naga,,Sino-Tibetan,Eurasia,26.4492,94.5683,true,
sit-northern-tujia,nort2732,tji,Northern Tujia,,Sino-Tibetan,Eurasia,29.3016,109.759,true,
sit-nubri,nubr1243,,Nubri,,Sino-Tibetan,Eurasia,28.5092,84.7772,true,
sit-nuclear-nisu,nucl1833,,Nuclear Nisu,,Sino-Tibetan,,,,false,
sit-nuclear-tamang,nucl1729,,Nuclear Tamang,,Sino-Tibetan,,,,false,
sit-nung-myanmar,nung1282,nun,Nung (Myanmar),,Sino-Tibetan,Eurasia,27.2887,98.7333,true,
sit-nusu,nusu1239,nuf,Nusu,,Sino-Tibetan,Eurasia,26.7292,98.8801,true,
sit-nyishi-hill-miri,nyis1236,njz,Nyishi-Hill Miri,,Sino-Tibetan,Eurasia,27.278263,93.675529,true,
sit-old-burmese,oldb1235,obr,Old Burmese,,Sino-Tibetan,Eurasia,21.161961,94.897306,true,
sit-old-chinese,oldc1244,och,Old Chinese,,Sino-Tibetan,Eurasia,36.12,114.32,true,
sit-pa-o-karen,paok1235,blk,Pa'o Karen,,Sino-Tibetan,Eurasia,20.211,97.5969,true,
sit-padam,pada1257,,Padam,,Sino-Tibetan,Eurasia,28.2463,95.3668,true,
sit-paku-karen,paku1238,jkp,Paku Karen,,Sino-Tibetan,Eurasia,18.8137,97.1203,true,
sit-pangkhua,pank1249,pkh,Pangkhua,,Sino-Tibetan,Eurasia,22.4124,92.4581,true,
sit-pangwa-naga,tase1235,nst,Pangwa Naga,,Sino-Tibetan,Eurasia,27.2572,96.3855,true,
sit-parbate-kham,parb1234,,Parbate Kham,,Sino-Tibetan,,,,false,
sit-patkaian,kony1246,,Patkaian,,Sino-Tibetan,Eurasia,,,false,
sit-pattani,patt1248,lae,Pattani,,Sino-Tibetan,Eurasia,32.6963,76.5966,true,
sit-pela,pela1242,bxd,Pela,,Sino-Tibetan,Eurasia,24.2142,97.9183,true,
sit-phadang,phad1238,,Phadang,,Sino-Tibetan,Eurasia,25.0489,94.3567,true,
sit-phola,phol1237,ypg,Phola,,Sino-Tibetan,Eurasia,23.4674,102.228,true,
sit-pholo,phol1235,yip,Pholo,,Sino-Tibetan,Eurasia,23.667,104.238,true,
sit-phom-naga,phom1236,nph,Phom Naga,,Sino-Tibetan,Eurasia,26.4715,94.7476,true,
sit-phrae-pwo-karen,phra1235,kjt,Phrae Pwo Karen,,Sino-Tibetan,Eurasia,18.0048,99.6382,true,
sit-phunoi,phun1245,pho,Phunoi,,Sino-Tibetan,Eurasia,20.7996,100.957,true,
sit-phuza,phuz1235,ypz,Phuza,,Sino-Tibetan,Eurasia,23.05,103.4,true,
sit-pingyao,ping1247,,Pingyao,,Sino-Tibetan,Eurasia,37.1390706,111.9656111,true,
sit-pochuri-naga,poch1243,npo,Pochuri Naga,,Sino-Tibetan,Eurasia,25.4478,94.1119,true,
sit-pu-xian-chinese,puxi1243,cpx,Pu-Xian Chinese,,Sino-Tibetan,Eurasia,25.37,118.68,true,
sit-puma,puma1239,pum,Puma,,Sino-Tibetan,Eurasia,27.0774,86.838,true,
sit-pumi,pumi1242,,Pumi,,Sino-Tibetan,,,,false,
sit-purik-sham-nubra,puri1258,prx,Purik-Sham-Nubra,,Sino-Tibetan,Eurasia,34.3386,76.0127,true,
sit-puroikic,puro1234,,Puroikic,,Sino-Tibetan,,,,false,
sit-purum,puru1266,pub,Purum,,Sino-Tibetan,Eurasia,25.3887,95.0935,true,
sit-pwo-eastern-karen,pwoe1235,kjp,Pwo Eastern Karen,,Sino-Tibetan,Eurasia,15.1915,98.7355,true,
sit-pwo-northern-karen,pwon1235,pww,Pwo Northern Karen,,Sino-Tibetan,Eurasia,18.016,98.2709,true,
sit-pwo-western-karen,pwow1235,pwo,Pwo Western Karen,,Sino-Tibetan,Eurasia,17.3622,97.7044,true,
sit-pyen,pyen1239,pyy,Pyen,,Sino-Tibetan,Eurasia,20.759,100.029,true,
sit-qiliqiao,qili1234,,Qiliqiao,,Sino-Tibetan,Eurasia,25.6553283,100.1709288,true,
sit-qingdao-mandarin,qing1240,,Qingdao Mandarin,,Sino-Tibetan,Eurasia,36.089393,120.379715,true,
sit-qinghua-pumi,qing1238,,Qinghua Pumi,,Sino-Tibetan,Eurasia,27.8408,100.622,true,
sit-queyu,quey1238,qvy,Queyu,,Sino-Tibetan,Eurasia,30.3113,100.813,true,
sit-rabha,rabh1238,rah,Rabha,,Sino-Tibetan,Eurasia,25.8248,91.1689,true,
sit-rahung,rahu1234,,Rahung,,Sino-Tibetan,Eurasia,27.375914,92.409383,true,
sit-raji,raji1240,rji,Raji,,Sino-Tibetan,Eurasia,28.6151,81.577,true,
sit-rakhine,rakh1245,rki,Rakhine,,Sino-Tibetan,Eurasia,20.527429,93.145906,true,
sit-ralte,ralt1242,ral,Ralte,,Sino-Tibetan,Eurasia,25.0201,94.7381,true,
sit-rangkas,rang1266,rgk,Rangkas,,Sino-Tibetan,Eurasia,29.2278,80.0845,true,
sit-raute,raut1239,rau,Raute,,Sino-Tibetan,Eurasia,28.9518,81.1617,true,
sit-rawa-puroik,rawa1269,,Rawa (Puroik),,Sino-Tibetan,Eurasia,27.5984412,92.9236222,true,
sit-rawang,rawa1265,raw,Rawang,,Sino-Tibetan,Eurasia,27.1027,97.0738,true,
sit-rengmitca,reng1255,,Rengmitca,,Sino-Tibetan,Eurasia,21.710864,92.367939,true,
sit-riang-india,rian1262,ria,Riang (India),,Sino-Tibetan,Eurasia,23.6803,92.0321,true,
sit-rongcheng-mandarin,rong1271,,Rongcheng Mandarin,,Sino-Tibetan,Eurasia,37.130642,122.434269,true,
sit-rongmei-naga,rong1266,nbu,Rongmei Naga,,Sino-Tibetan,Eurasia,25.098,93.7869,true,
sit-rongpo,rong1264,rnp,Rongpo,,Sino-Tibetan,Eurasia,30.528,79.567,true,
sit-rtau,daof1238,,Rtau,,Sino-Tibetan,Eurasia,31.1026,101.72,true,
sit-rupa,rupa1234,,Rupa,,Sino-Tibetan,Eurasia,27.2029222,92.3970446,true,
sit-s-gaw-karen,sgaw1245,ksw,S'gaw Karen,,Sino-Tibetan,Eurasia,17.9872,97.7126,true,
sit-sajolang,saja1240,sjl,Sajolang,,Sino-Tibetan,Eurasia,27.57952,92.77,true,
sit-sakachep-chorei,saka1283,sch,Sakachep-Chorei,,Sino-Tibetan,Eurasia,25.994,93.949,true,
sit-samatao,sama1295,ysd,Samatao,,Sino-Tibetan,Eurasia,25.012,102.2,true,
sit-samei,same1240,smh,Samei,,Sino-Tibetan,Eurasia,25.0756,103.0133,true,
sit-sampang,samp1249,rav,Sampang,,Sino-Tibetan,Eurasia,27.2999,87.0019,true,
sit-sangkong,sang1320,sgk,Sangkong,,Sino-Tibetan,Eurasia,21.64,100.77,true,
sit-sangtam-naga,sang1321,nsa,Sangtam Naga,,Sino-Tibetan,Eurasia,25.8581,94.6279,true,
sit-sani,sani1269,ysn,Sani,,Sino-Tibetan,Eurasia,24.278,103.759,true,
sit-sanie,sani1265,ysy,Sanie,,Sino-Tibetan,Eurasia,25.2,102.12,true,
sit-sario-saria,sari1249,,Sario Saria,,Sino-Tibetan,Eurasia,27.7729778,92.8960868,true,
sit-sartang,sart1249,onp,Sartang,,Sino-Tibetan,Eurasia,27.375914,92.409383,true,
sit-sartang-sherdukpen,sher1256,,Sartang-Sherdukpen,,Sino-Tibetan,Eurasia,,,false,
sit-seke-nepal,seke1240,skj,Seke (Nepal),,Sino-Tibetan,Eurasia,28.9251,83.8064,true,
sit-shanghainese,shan1293,,Shanghainese,,Sino-Tibetan,Eurasia,31.222902,121.475372,true,
sit-shantou,shan1244,,Shantou,,Sino-Tibetan,Eurasia,23.3372419,116.6068173,true,
sit-shenyang-mandarin,shen1252,,Shenyang Mandarin,,Sino-Tibetan,Eurasia,41.8049906,123.1563167,true,
sit-sherdukpen,sher1257,sdp,Sherdukpen,,Sino-Tibetan,Eurasia,27.0035,92.5799,true,
sit-shergaon,sher1261,,Shergaon,,Sino-Tibetan,Eurasia,27.1285861,92.2578307,true,
sit-sheshi-kham,shes1236,kip,Sheshi Kham,,Sino-Tibetan,Eurasia,27.9437,82.6467,true,
sit-shexian,shex1234,,Shexian,,Sino-Tibetan,Eurasia,30.589829,118.428268,true,
sit-shixing,shix1238,sxg,Shixing,,Sino-Tibetan,Eurasia,28.3895,100.4,true,
sit-shuangbo-lolopho,shua1253,,Shuangbo Lolopho,,Sino-Tibetan,Eurasia,25.50051,101.30185,true,
sit-shuangfeng,shua1258,,Shuangfeng,,Sino-Tibetan,Eurasia,27.4569781,111.916486,true,
sit-sichuan-yi,sich1238,iii,Sichuan Yi,,Sino-Tibetan,Eurasia,28.1947,102.121,true,
sit-sikkimese,sikk1242,sip,Sikkimese,,Sino-Tibetan,Eurasia,27.85795,88.59153,true,
sit-singchung,sing1271,,Singchung,,Sino-Tibetan,Eurasia,27.1929556,92.4713002,true,
sit-sinitic,sini1245,,Sinitic,,Sino-Tibetan,,,,false,
sit-sino-tibetan,sino1245,,Sino-Tibetan,,Sino-Tibetan,,,,false,
sit-situ,situ1238,,Situ,,Sino-Tibetan,Eurasia,31.590536,102.660664,true,
sit-siyaowu,siya1242,,Siyaowu,,Sino-Tibetan,Eurasia,31.5655,101.928,true,
sit-sizang-chin,siyi1240,csy,Sizang Chin,,Sino-Tibetan,Eurasia,23.8192,93.6884,true,
sit-solu-khumbu-sherpa,sher1255,xsr,Solu-Khumbu Sherpa,,Sino-Tibetan,Eurasia,27.674,86.9994,true,
sit-sonaga,sona1244,ysg,Sonaga,,Sino-Tibetan,Eurasia,26.55,103.33,true,
sit-southern-awu-lope,awuu1235,yiu,Southern Awu (Lope),,Sino-Tibetan,Eurasia,25.395,103.306,true,
sit-southern-bai,sout2730,bfs,Southern Bai,,Sino-Tibetan,Eurasia,25.519,100.289,true,
sit-southern-jinghpaw,kach1280,kac,Southern Jinghpaw,,Sino-Tibetan,Eurasia,25.4634,97.3278,true,
sit-southern-lalo,sout3210,,Southern Lalo,,Sino-Tibetan,Eurasia,23.5,99.33,true,
sit-southern-muji,sout2722,ymc,Southern Muji,,Sino-Tibetan,Eurasia,22.87312,103.306087,true,
sit-southern-nisu,sout2723,nsd,Southern Nisu,,Sino-Tibetan,Eurasia,23.058,101.412,true,
sit-southern-pa-o,sout2712,,Southern Pa'o,,Sino-Tibetan,Eurasia,20.211,97.5969,true,
sit-southern-pumi,sout2729,pmj,Southern Pumi,,Sino-Tibetan,Eurasia,27.8408,100.622,true,
sit-southern-qiang,sout2728,qxs,Southern Qiang,,Sino-Tibetan,Eurasia,31.5392,103.384,true,
sit-southern-rengma-naga,sout2732,nre,Southern Rengma Naga,,Sino-Tibetan,Eurasia,26.1178,94.6853,true,
sit-southern-tangkhul-naga,khan1277,,Southern Tangkhul Naga,,Sino-Tibetan,Eurasia,25.15667,94.20472,true,
sit-southern-tujia,sout2739,tjs,Southern Tujia,,Sino-Tibetan,Eurasia,28.2368,110.022,true,
sit-southern-yamphu,sout2734,lrr,Southern Yamphu,,Sino-Tibetan,Eurasia,26.932,87.3959,true,
sit-spiti-bhoti,spit1240,spt,Spiti Bhoti,,Sino-Tibetan,Eurasia,32.526,77.833,true,
sit-stau-dgebshes,horp1239,ero,Stau-Dgebshes,,Sino-Tibetan,Eurasia,31.1026,101.72,true,
sit-stodsde,shan1274,jih,Stodsde,,Sino-Tibetan,Eurasia,31.79891,101.30739,true,
sit-suansu,suan1234,,Suansu,,Sino-Tibetan,Eurasia,25.4333,94.5803,true,
sit-sumi-naga,sumi1235,nsm,Sumi Naga,,Sino-Tibetan,Eurasia,25.9996,94.4235,true,
sit-sumtu-chin,sumt1234,csv,Sumtu Chin,,Sino-Tibetan,Eurasia,20.1238,93.8367,true,
sit-sunwar,sunw1242,suz,Sunwar,,Sino-Tibetan,Eurasia,27.5201,86.2476,true,
sit-suzhou,suzh1234,,Suzhou,,Sino-Tibetan,Eurasia,31.3280439,120.364116,true,
sit-tagin,tagi1241,tgj,Tagin,,Sino-Tibetan,Eurasia,27.986064,94.221711,true,
sit-taibei-hokkien,taib1242,,Taibei Hokkien,,Sino-Tibetan,Eurasia,25.0853403,121.4231642,true,
sit-taiyuan,taiy1243,,Taiyuan,,Sino-Tibetan,Eurasia,37.8632119,112.4024883,true,
sit-tangkhulic,sino1246,,Tangkhulic,,Sino-Tibetan,Eurasia,,,false,
sit-tanglang-toloza,tang1372,ytl,Tanglang-Toloza,,Sino-Tibetan,Eurasia,26.9,99.9,true,
sit-tangut,tang1334,txg,Tangut,,Sino-Tibetan,Eurasia,38.894904,102.246464,true,
sit-taoba,taob1238,,Taoba,,Sino-Tibetan,Eurasia,28.6626,101.305,true,
sit-taoba-2,taob1239,,Táobā,,Sino-Tibetan,Eurasia,28.6626,101.305,true,
sit-taoping-qiang,taop1238,,Taoping Qiang,,Sino-Tibetan,Eurasia,31.5392,103.384,true,
sit-taoyuan-miaoli,taoy1234,,Taoyuan-Miaoli,,Sino-Tibetan,Eurasia,24.854549,120.9520006,true,
sit-tarao,tara1313,tro,Tarao,,Sino-Tibetan,Eurasia,24.4003,94.1703,true,
sit-taungyo,taun1248,tco,Taungyo,,Sino-Tibetan,Eurasia,20.4104,96.7401,true,
sit-tavoyan,tavo1242,tvn,Tavoyan,,Sino-Tibetan,Eurasia,14.1078,98.194,true,
sit-tawra,diga1241,mhu,Tawra,,Sino-Tibetan,Eurasia,28.4993,96.8803,true,
sit-tedim-chin,tedi1235,ctd,Tedim Chin,,Sino-Tibetan,Eurasia,23.6079,93.519,true,
sit-tengsa,teng1273,,Tengsa,,Sino-Tibetan,Eurasia,26.3241,94.3824,true,
sit-thado-chin,thad1238,tcz,Thado Chin,,Sino-Tibetan,Eurasia,24.096,93.722,true,
sit-thakali,thak1245,ths,Thakali,,Sino-Tibetan,Eurasia,28.7014,83.6466,true,
sit-thangal-naga,than1255,nki,Thangal Naga,,Sino-Tibetan,Eurasia,25.3472,93.8396,true,
sit-thangmi,than1259,thf,Thangmi,,Sino-Tibetan,Eurasia,28.7554,85.7657,true,
sit-thayetmyo,thay1247,,Thayetmyo,,Sino-Tibetan,Eurasia,21.393,93.5069,true,
sit-thou-kathu,kath1251,ykt,Thou-Kathu,,Sino-Tibetan,Eurasia,24.2,105.1,true,
sit-thulung,thul1246,tdh,Thulung,,Sino-Tibetan,Eurasia,27.5389,87.6063,true,
sit-tianjin-mandarin,tian1238,,Tianjin Mandarin,,Sino-Tibetan,Eurasia,39.186072,117.215424,true,
sit-tibetan,tibe1272,bod,Tibetan,,Sino-Tibetan,Eurasia,28.3681,90.1872,true,
sit-tilung,tilu1238,tij,Tilung,,Sino-Tibetan,Eurasia,27.2203,86.4694,true,
sit-tinani,tina1246,lbf,Tinani,,Sino-Tibetan,Eurasia,32.2852,77.9912,true,
sit-tippera,tipp1239,tpe,Tippera,,Sino-Tibetan,Eurasia,23.5864,92.0747,true,
sit-tiwa-india,tiwa1253,lax,Tiwa (India),,Sino-Tibetan,Eurasia,26.0667,92.2583,true,
sit-toto,toto1302,txo,Toto,,Sino-Tibetan,Eurasia,26.67,88.975,true,
sit-tshangla,tsha1245,tsj,Tshangla,,Sino-Tibetan,Eurasia,27.3694,91.7741,true,
sit-tshobdun,tsho1240,,Tshobdun,,Sino-Tibetan,Eurasia,32.18,101.84,true,
sit-tsum,tsum1240,ttz,Tsum,,Sino-Tibetan,Eurasia,28.4719,85.0817,true,
sit-tujia,tuji1244,,Tujia,,Sino-Tibetan,,,,false,
sit-tunxi,tunx1234,,Tunxi,,Sino-Tibetan,Eurasia,29.7201616,118.2294365,true,
sit-tuoluo-bai,tuol1234,,Tuoluo Bai,,Sino-Tibetan,Eurasia,26.925,99.656,true,
sit-tutsa-naga,tuts1235,tvt,Tutsa Naga,,Sino-Tibetan,Eurasia,27.161,95.8,true,
sit-ugong,ugon1239,ugo,Ugong,,Sino-Tibetan,Eurasia,14.93951,99.32287,true,
sit-ukhrul,ukhr1238,,Ukhrul,,Sino-Tibetan,Eurasia,25.0489,94.3567,true,
sit-upper-mangdep,nyen1254,neh,Upper Mangdep,,Sino-Tibetan,Eurasia,27.3732,90.3947,true,
sit-usui,usui1238,usi,Usui,,Sino-Tibetan,Eurasia,23.0131,91.7879,true,
sit-waling,wali1261,wly,Waling,,Sino-Tibetan,Eurasia,26.6369,86.4837,true,
sit-wambule,wamb1257,wme,Wambule,,Sino-Tibetan,Eurasia,27.14808,86.47646,true,
sit-wancho-naga,wanc1238,nnp,Wancho Naga,,Sino-Tibetan,Eurasia,26.8873,95.3203,true,
sit-wangho,wang1301,,Wangho,,Sino-Tibetan,Eurasia,27.1929556,92.4713002,true,
sit-waxianghua,waxi1236,wxa,Waxianghua,,Sino-Tibetan,Eurasia,28.644,110.362,true,
sit-wayu,wayu1241,vay,Wayu,,Sino-Tibetan,Eurasia,27.3047,86.1227,true,
sit-weining-yi,wein1239,,Weining Yi,,Sino-Tibetan,Eurasia,27.574,103.646,true,
sit-wenzhou,ouji1238,,Wenzhou,,Sino-Tibetan,Eurasia,27.94043,120.63338,true,
sit-western-kayah,west2409,kyu,Western Kayah,,Sino-Tibetan,Eurasia,18.687,97.4877,true,
sit-western-lalu,west1506,ywl,Western Lalu,,Sino-Tibetan,Eurasia,24.73,98.9,true,
sit-western-magar,west2418,mrd,Western Magar,,Sino-Tibetan,Eurasia,28.2462,83.511,true,
sit-western-muya,west2417,wmg,Western Muya,,Sino-Tibetan,Eurasia,29.444,101.418,true,
sit-western-parbate-kham,west2420,kjl,Western Parbate Kham,,Sino-Tibetan,Eurasia,28.6521,82.7348,true,
sit-western-tamang,west2415,tdg,Western Tamang,,Sino-Tibetan,Eurasia,28.0239,85.0563,true,
sit-wewaw,wewa1238,wea,Wewaw,,Sino-Tibetan,Eurasia,19.020577,96.540526,true,
sit-wu-chinese,wuch1236,wuu,Wu Chinese,,Sino-Tibetan,Eurasia,29.8621,119.682,true,
